# Version: 12
# Coordinate system: Brainsight
# Created by: Brainsight 2.5b3
# X=right->left, Y=anterior->posterior, Z=inferior->superior
# Units: millimetres, degrees, milliseconds, and microvolts
# Encoding: UTF-8
# Notes: Each column is delimited by a tab. Each value within a column is delimited by a semicolon.
# Sample Name	Session Name	Index	Assoc. Target	Loc. X	Loc. Y	Loc. Z	m0n0	m0n1	m0n2	m1n0	m1n1	m1n2	m2n0	m2n1	m2n2	Dist. to Target	Target Error	Angular Error	Twist Error	Stim. Power A	Stim. Pulse Interval	Stim. Power B	Date	Time	Creation Cause	Crosshairs Driver	Offset	Comment	EMG Channels	EMG Window Start	EMG Window End	EMG Peak-to-peak 1
Sample 280	Session imported from “Hotspot+Block1.txt”	280	PMC_1.5mm	182.5892	122.7853	173.6879	-0.7534	0.0680	0.6540	-0.1823	-0.9773	-0.1084	0.6318	-0.2009	0.7487	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:56:47.944	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 281	Session imported from “Hotspot+Block1.txt”	281	PMC_1.5mm	182.6854	122.6552	173.5576	-0.7521	0.0680	0.6555	-0.1818	-0.9775	-0.1071	0.6335	-0.1997	0.7475	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:56:48.445	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 282	Session imported from “Hotspot+Block1.txt”	282	PMC_1.5mm	182.7414	122.8211	173.5668	-0.7493	0.0665	0.6589	-0.1918	-0.9741	-0.1198	0.6339	-0.2161	0.7426	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:56:48.947	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 283	Session imported from “Hotspot+Block1.txt”	283	PMC_1.5mm	183.0573	123.3482	173.4744	-0.7571	0.0568	0.6508	-0.1918	-0.9716	-0.1383	0.6245	-0.2295	0.7465	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:56:49.448	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 284	Session imported from “Hotspot+Block1.txt”	284	PMC_1.5mm	182.9453	123.5765	173.6568	-0.7557	0.0544	0.6526	-0.1927	-0.9709	-0.1423	0.6259	-0.2333	0.7442	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:56:49.949	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 285	Session imported from “Hotspot+Block1.txt”	285	PMC_1.5mm	182.5492	123.0577	173.8233	-0.7506	0.0616	0.6579	-0.1938	-0.9724	-0.1301	0.6317	-0.2251	0.7418	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:56:50.450	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 286	Session imported from “Hotspot+Block1.txt”	286	PMC_1.5mm	182.6562	122.4399	173.5096	-0.7276	0.0837	0.6809	-0.1987	-0.9757	-0.0923	0.6566	-0.2024	0.7265	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:00.852	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 287	Session imported from “Hotspot+Block1.txt”	287	PMC_1.5mm	182.6602	121.8631	173.3091	-0.7056	0.0848	0.7035	-0.2063	-0.9744	-0.0895	0.6779	-0.2083	0.7050	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:01.354	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 288	Session imported from “Hotspot+Block1.txt”	288	PMC_1.5mm	182.7399	121.8682	173.2410	-0.7043	0.0847	0.7048	-0.2064	-0.9744	-0.0891	0.6792	-0.2082	0.7038	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:01.855	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 289	Session imported from “Hotspot+Block1.txt”	289	PMC_1.5mm	182.9248	121.6243	172.9905	-0.7040	0.0860	0.7050	-0.2064	-0.9746	-0.0873	0.6795	-0.2070	0.7038	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:02.453	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 290	Session imported from “Hotspot+Block1.txt”	290	PMC_1.5mm	182.5609	121.8114	173.3786	-0.7057	0.0880	0.7031	-0.2083	-0.9742	-0.0872	0.6772	-0.2080	0.7058	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:02.955	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 291	Session imported from “Hotspot+Block1.txt”	291	PMC_1.5mm	182.6088	122.0031	173.4019	-0.7075	0.0839	0.7018	-0.2024	-0.9754	-0.0875	0.6771	-0.2039	0.7070	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:03.554	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 292	Session imported from “Hotspot+Block1.txt”	292	PMC_1.5mm	182.6698	122.0794	173.3745	-0.7066	0.0846	0.7025	-0.2029	-0.9754	-0.0866	0.6779	-0.2037	0.7064	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:04.154	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 293	Session imported from “Hotspot+Block1.txt”	293	PMC_1.5mm	182.5388	121.5777	173.3182	-0.7044	0.0847	0.7048	-0.2011	-0.9760	-0.0837	0.6808	-0.2007	0.7045	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:04.655	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 294	Session imported from “Hotspot+Block1.txt”	294	PMC_1.5mm	184.7748	121.5169	170.9766	-0.7218	0.0576	0.6897	-0.1796	-0.9780	-0.1063	0.6684	-0.2006	0.7163	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:14.753	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 295	Session imported from “Hotspot+Block1.txt”	295	PMC_1.5mm	183.5810	122.5252	172.6839	-0.7215	0.0561	0.6902	-0.1795	-0.9778	-0.1082	0.6688	-0.2019	0.7155	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:15.256	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 296	Session imported from “Hotspot+Block1.txt”	296	PMC_1.5mm	183.2602	121.8705	172.7528	-0.7192	0.0541	0.6926	-0.1770	-0.9783	-0.1073	0.6718	-0.1998	0.7132	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:15.855	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 297	Session imported from “Hotspot+Block1.txt”	297	PMC_1.5mm	183.3267	121.5066	172.5483	-0.7175	0.0542	0.6944	-0.1772	-0.9784	-0.1068	0.6736	-0.1997	0.7116	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:16.356	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 298	Session imported from “Hotspot+Block1.txt”	298	PMC_1.5mm	183.3034	121.6545	172.6278	-0.7248	0.0552	0.6868	-0.1723	-0.9796	-0.1031	0.6671	-0.1931	0.7195	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:16.955	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 299	Session imported from “Hotspot+Block1.txt”	299	PMC_1.5mm	183.1076	121.8531	172.8970	-0.7243	0.0599	0.6868	-0.1738	-0.9799	-0.0979	0.6672	-0.1903	0.7202	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:17.456	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 300	Session imported from “Hotspot+Block1.txt”	300	PMC_1.5mm	183.5437	121.1386	172.1934	-0.7323	0.0665	0.6778	-0.1744	-0.9803	-0.0923	0.6583	-0.1858	0.7295	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:17.957	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 301	Session imported from “Hotspot+Block1.txt”	301	PMC_1.5mm	183.2707	121.5556	172.6224	-0.7347	0.0629	0.6755	-0.1696	-0.9811	-0.0932	0.6569	-0.1830	0.7315	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:18.556	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 302	Session imported from “Hotspot+Block1.txt”	302	PMC_1.5mm	182.5629	121.6486	173.3213	-0.7325	0.0762	0.6764	-0.1849	-0.9786	-0.0900	0.6551	-0.1910	0.7310	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:28.651	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 303	Session imported from “Hotspot+Block1.txt”	303	PMC_1.5mm	182.4828	121.7939	173.4411	-0.7329	0.0746	0.6763	-0.1851	-0.9784	-0.0926	0.6547	-0.1930	0.7308	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:29.152	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 304	Session imported from “Hotspot+Block1.txt”	304	PMC_1.5mm	182.6020	121.4195	173.2060	-0.7297	0.0790	0.6792	-0.1892	-0.9778	-0.0896	0.6571	-0.1939	0.7285	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:29.654	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 305	Session imported from “Hotspot+Block1.txt”	305	PMC_1.5mm	182.7022	121.3957	173.1082	-0.7309	0.0794	0.6778	-0.1894	-0.9778	-0.0896	0.6557	-0.1939	0.7297	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:30.156	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 306	Session imported from “Hotspot+Block1.txt”	306	PMC_1.5mm	182.6610	121.2641	173.0957	-0.7311	0.0790	0.6777	-0.1874	-0.9783	-0.0882	0.6560	-0.1915	0.7300	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:30.657	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 307	Session imported from “Hotspot+Block1.txt”	307	PMC_1.5mm	182.6699	121.3968	173.1373	-0.7306	0.0789	0.6783	-0.1892	-0.9778	-0.0900	0.6561	-0.1941	0.7293	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:31.159	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 308	Session imported from “Hotspot+Block1.txt”	308	PMC_1.5mm	182.7250	121.2478	173.0323	-0.7304	0.0775	0.6786	-0.1868	-0.9783	-0.0894	0.6570	-0.1921	0.7290	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:31.758	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 309	Session imported from “Hotspot+Block1.txt”	309	PMC_1.5mm	182.7314	121.1455	172.9849	-0.7299	0.0773	0.6792	-0.1862	-0.9785	-0.0888	0.6577	-0.1913	0.7286	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:32.259	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 310	Session imported from “Hotspot+Block1.txt”	310	PMC_1.5mm	182.4889	121.7230	173.4115	-0.7076	0.1103	0.6979	-0.2018	-0.9782	-0.0500	0.6772	-0.1762	0.7144	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:42.553	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 311	Session imported from “Hotspot+Block1.txt”	311	PMC_1.5mm	183.2837	121.7936	172.7003	-0.7075	0.1103	0.6980	-0.2019	-0.9781	-0.0501	0.6772	-0.1764	0.7143	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:43.054	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 312	Session imported from “Hotspot+Block1.txt”	312	PMC_1.5mm	183.6069	122.4057	172.6139	-0.7100	0.1088	0.6957	-0.1998	-0.9785	-0.0509	0.6752	-0.1751	0.7165	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:43.555	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 313	Session imported from “Hotspot+Block1.txt”	313	PMC_1.5mm	183.1370	122.4456	173.0900	-0.7110	0.1109	0.6944	-0.1999	-0.9786	-0.0484	0.6742	-0.1732	0.7180	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:44.056	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	9.1366
Sample 314	Session imported from “Hotspot+Block1.txt”	314	PMC_1.5mm	182.6455	122.3867	173.5007	-0.7097	0.1170	0.6947	-0.2035	-0.9781	-0.0431	0.6745	-0.1720	0.7180	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:44.557	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 315	Session imported from “Hotspot+Block1.txt”	315	PMC_1.5mm	182.9624	122.2896	173.1897	-0.7086	0.1184	0.6956	-0.2044	-0.9780	-0.0417	0.6754	-0.1717	0.7172	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:45.059	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 316	Session imported from “Hotspot+Block1.txt”	316	PMC_1.5mm	183.2540	122.6442	173.0538	-0.7098	0.1134	0.6952	-0.2050	-0.9775	-0.0498	0.6739	-0.1779	0.7171	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:45.560	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 317	Session imported from “Hotspot+Block1.txt”	317	PMC_1.5mm	183.3664	123.1254	173.1157	-0.7216	0.0976	0.6854	-0.2041	-0.9760	-0.0759	0.6615	-0.1947	0.7242	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:46.061	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 318	Session imported from “Hotspot+Block1.txt”	318	PMC_1.5mm	182.7097	121.4645	173.1273	-0.7310	0.1043	0.6744	-0.2128	-0.9738	-0.0801	0.6484	-0.2021	0.7340	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:56.452	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 319	Session imported from “Hotspot+Block1.txt”	319	PMC_1.5mm	182.4880	121.9437	173.4877	-0.7292	0.1062	0.6760	-0.2140	-0.9737	-0.0779	0.6500	-0.2015	0.7328	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:56.953	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 320	Session imported from “Hotspot+Block1.txt”	320	PMC_1.5mm	182.3433	122.2829	173.7303	-0.7278	0.1078	0.6772	-0.2169	-0.9731	-0.0782	0.6505	-0.2038	0.7316	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:57.454	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 321	Session imported from “Hotspot+Block1.txt”	321	PMC_1.5mm	182.4308	122.2629	173.6468	-0.7271	0.1096	0.6777	-0.2187	-0.9727	-0.0774	0.6507	-0.2045	0.7312	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:57.955	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 322	Session imported from “Hotspot+Block1.txt”	322	PMC_1.5mm	182.5856	122.1382	173.4684	-0.7271	0.1107	0.6776	-0.2184	-0.9729	-0.0754	0.6509	-0.2028	0.7316	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:58.456	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	9.1366
Sample 323	Session imported from “Hotspot+Block1.txt”	323	PMC_1.5mm	182.6417	122.0045	173.3736	-0.7267	0.1121	0.6777	-0.2183	-0.9731	-0.0732	0.6513	-0.2011	0.7317	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:58.957	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 324	Session imported from “Hotspot+Block1.txt”	324	PMC_1.5mm	182.6996	121.7999	173.2530	-0.7269	0.1111	0.6777	-0.2165	-0.9736	-0.0727	0.6517	-0.1996	0.7317	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:59.459	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 325	Session imported from “Hotspot+Block1.txt”	325	PMC_1.5mm	182.8756	121.9302	173.1431	-0.7262	0.1134	0.6780	-0.2178	-0.9734	-0.0705	0.6520	-0.1989	0.7316	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:57:59.960	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 326	Session imported from “Hotspot+Block1.txt”	326	PMC_1.5mm	182.7761	121.3713	173.0333	-0.6921	0.1212	0.7116	-0.2245	-0.9731	-0.0526	0.6860	-0.1962	0.7006	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:10.363	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 327	Session imported from “Hotspot+Block1.txt”	327	PMC_1.5mm	182.6930	121.3229	173.0892	-0.6874	0.1269	0.7151	-0.2266	-0.9730	-0.0451	0.6900	-0.1930	0.6976	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:10.864	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 328	Session imported from “Hotspot+Block1.txt”	328	PMC_1.5mm	182.3589	121.5420	173.4638	-0.6811	0.1297	0.7207	-0.2294	-0.9724	-0.0418	0.6954	-0.1938	0.6920	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:11.463	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 329	Session imported from “Hotspot+Block1.txt”	329	PMC_1.5mm	182.0002	121.4732	173.7550	-0.6813	0.1347	0.7195	-0.2329	-0.9717	-0.0386	0.6940	-0.1939	0.6934	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:11.964	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 330	Session imported from “Hotspot+Block1.txt”	330	PMC_1.5mm	181.9248	121.7881	173.9296	-0.6830	0.1338	0.7181	-0.2315	-0.9720	-0.0391	0.6928	-0.1929	0.6949	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:12.563	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 331	Session imported from “Hotspot+Block1.txt”	331	PMC_1.5mm	181.9561	122.0401	173.9891	-0.6832	0.1319	0.7182	-0.2318	-0.9718	-0.0421	0.6924	-0.1953	0.6946	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:13.065	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 332	Session imported from “Hotspot+Block1.txt”	332	PMC_1.5mm	182.0573	121.9450	173.8660	-0.6837	0.1313	0.7179	-0.2302	-0.9723	-0.0414	0.6925	-0.1936	0.6949	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:13.663	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 333	Session imported from “Hotspot+Block1.txt”	333	PMC_1.5mm	182.1375	122.1283	173.8581	-0.6838	0.1318	0.7177	-0.2324	-0.9717	-0.0430	0.6917	-0.1962	0.6950	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:14.165	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 334	Session imported from “Hotspot+Block1.txt”	334	PMC_1.5mm	182.5630	121.9380	173.4199	-0.7370	0.0231	0.6755	-0.1435	-0.9820	-0.1229	0.6605	-0.1875	0.7270	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:24.262	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 335	Session imported from “Hotspot+Block1.txt”	335	PMC_1.5mm	182.6512	121.7211	173.2685	-0.7372	0.0242	0.6752	-0.1449	-0.9818	-0.1231	0.6599	-0.1886	0.7273	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:24.764	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	4.5683
Sample 336	Session imported from “Hotspot+Block1.txt”	336	PMC_1.5mm	182.8202	121.6721	173.1036	-0.7377	0.0253	0.6746	-0.1426	-0.9826	-0.1190	0.6599	-0.1840	0.7285	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:25.265	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 337	Session imported from “Hotspot+Block1.txt”	337	PMC_1.5mm	182.9548	121.5122	172.9181	-0.7371	0.0263	0.6753	-0.1429	-0.9827	-0.1177	0.6605	-0.1833	0.7281	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:25.766	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 338	Session imported from “Hotspot+Block1.txt”	338	PMC_1.5mm	182.4300	121.8732	173.5145	-0.7405	0.0277	0.6715	-0.1417	-0.9831	-0.1157	0.6570	-0.1808	0.7319	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:26.364	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 339	Session imported from “Hotspot+Block1.txt”	339	PMC_1.5mm	182.2919	121.9340	173.6564	-0.7413	0.0281	0.6706	-0.1404	-0.9835	-0.1139	0.6563	-0.1786	0.7330	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:26.865	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 340	Session imported from “Hotspot+Block1.txt”	340	PMC_1.5mm	182.4802	121.7636	173.4330	-0.7410	0.0301	0.6708	-0.1412	-0.9837	-0.1118	0.6565	-0.1776	0.7331	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:27.367	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 341	Session imported from “Hotspot+Block1.txt”	341	PMC_1.5mm	182.5568	121.7333	173.3555	-0.7407	0.0266	0.6713	-0.1385	-0.9838	-0.1138	0.6574	-0.1773	0.7324	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:27.966	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 342	Session imported from “Hotspot+Block1.txt”	342	PMC_1.5mm	182.6569	121.7140	173.2611	-0.7204	-0.0036	0.6936	-0.1306	-0.9814	-0.1408	0.6812	-0.1920	0.7065	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:38.159	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 343	Session imported from “Hotspot+Block1.txt”	343	PMC_1.5mm	182.7187	121.6362	173.1804	-0.7192	-0.0043	0.6947	-0.1301	-0.9815	-0.1408	0.6825	-0.1916	0.7053	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:38.660	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 344	Session imported from “Hotspot+Block1.txt”	344	PMC_1.5mm	182.6852	121.6729	173.2222	-0.7218	-0.0007	0.6921	-0.1290	-0.9823	-0.1356	0.6800	-0.1872	0.7090	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:39.161	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 345	Session imported from “Hotspot+Block1.txt”	345	PMC_1.5mm	182.6290	121.5620	173.2337	-0.7231	-0.0005	0.6908	-0.1296	-0.9822	-0.1363	0.6785	-0.1881	0.7101	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:39.663	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 346	Session imported from “Hotspot+Block1.txt”	346	PMC_1.5mm	182.7074	121.5565	173.1630	-0.7219	-0.0008	0.6920	-0.1291	-0.9823	-0.1358	0.6799	-0.1874	0.7090	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:40.165	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 347	Session imported from “Hotspot+Block1.txt”	347	PMC_1.5mm	182.7901	121.4460	173.0490	-0.7204	-0.0012	0.6936	-0.1292	-0.9823	-0.1359	0.6814	-0.1875	0.7074	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:40.666	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
Sample 348	Session imported from “Hotspot+Block1.txt”	348	PMC_1.5mm	182.4481	121.4478	173.3531	-0.7210	0.0010	0.6929	-0.1300	-0.9824	-0.1338	0.6806	-0.1865	0.7085	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:41.168	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 349	Session imported from “Hotspot+Block1.txt”	349	PMC_1.5mm	182.2739	121.6871	173.5880	-0.7226	0.0007	0.6913	-0.1305	-0.9822	-0.1354	0.6789	-0.1880	0.7098	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:41.669	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	7.9945
Sample 350	Session imported from “Hotspot+Block1.txt”	350	PMC_1.5mm	183.0073	122.3222	173.1615	-0.7351	0.0016	0.6780	-0.1560	-0.9736	-0.1669	0.6598	-0.2285	0.7159	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:52.070	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 351	Session imported from “Hotspot+Block1.txt”	351	PMC_1.5mm	182.8464	121.8548	173.1430	-0.7311	0.0050	0.6822	-0.1547	-0.9751	-0.1586	0.6645	-0.2215	0.7137	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:52.669	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	9.1366
Sample 352	Session imported from “Hotspot+Block1.txt”	352	PMC_1.5mm	182.8853	121.9093	173.1275	-0.7319	0.0059	0.6814	-0.1539	-0.9756	-0.1568	0.6638	-0.2196	0.7149	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:53.170	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	5.7104
Sample 353	Session imported from “Hotspot+Block1.txt”	353	PMC_1.5mm	182.5316	121.8758	173.4263	-0.7351	0.0077	0.6779	-0.1531	-0.9760	-0.1550	0.6604	-0.2177	0.7186	(null)	(null)	(null)	(null)	(null)	(null)	(null)	2020-10-16	12:58:53.770	TTL1	AP Coil	0.0000	(null)	1	10.0000	90.0000	6.8525
